店舗ID,店舗名,部門ID,部門名,日付,売上金額,客数,個数
S003,名古屋支店,D007,文具,2025-01-30,194921,100,309
S003,名古屋支店,D008,家電,2025-01-30,104281,108,335
S003,名古屋支店,D009,玩具,2025-01-30,97451,94,252
S003,名古屋支店,D010,雑貨,2025-01-30,162549,94,356
S004,福岡支店,D001,食品,2025-01-30,148557,82,296
S004,福岡支店,D002,飲料,2025-01-30,152316,91,284
S004,福岡支店,D003,菓子,2025-01-30,137701,79,294
S004,福岡支店,D004,日用品,2025-01-30,103141,107,210
S004,福岡支店,D005,衣類,2025-01-30,154219,98,271
S004,福岡支店,D006,化粧品,2025-01-30,131519,114,258
S004,福岡支店,D007,文具,2025-01-30,130532,84,290
S004,福岡支店,D008,家電,2025-01-30,152353,114,328
S004,福岡支店,D009,玩具,2025-01-30,178035,79,349
S004,福岡支店,D010,雑貨,2025-01-30,160323,115,311
S005,札幌支店,D001,食品,2025-01-30,129191,82,339
S005,札幌支店,D002,飲料,2025-01-30,68443,87,255
S005,札幌支店,D003,菓子,2025-01-30,185521,135,257
S005,札幌支店,D004,日用品,2025-01-30,126046,119,205
S005,札幌支店,D005,衣類,2025-01-30,151936,78,281
S005,札幌支店,D006,化粧品,2025-01-30,150825,97,331
S005,札幌支店,D007,文具,2025-01-30,142998,78,262
S005,札幌支店,D008,家電,2025-01-30,133676,74,294
S005,札幌支店,D009,玩具,2025-01-30,101545,99,226
S005,札幌支店,D010,雑貨,2025-01-30,166628,102,271
S001,東京本店,D001,食品,2025-01-31,138333,85,260
S001,東京本店,D002,飲料,2025-01-31,193507,61,294
S001,東京本店,D003,菓子,2025-01-31,147948,115,243
S001,東京本店,D004,日用品,2025-01-31,146648,118,285
S001,東京本店,D005,衣類,2025-01-31,112666,93,204
S001,東京本店,D006,化粧品,2025-01-31,136558,70,339
S001,東京本店,D007,文具,2025-01-31,245801,58,450
S001,東京本店,D008,家電,2025-01-31,137569,92,233
S001,東京本店,D009,玩具,2025-01-31,217475,124,347
S001,東京本店,D010,雑貨,2025-01-31,121366,81,305
S002,大阪支店,D001,食品,2025-01-31,79403,88,147
S002,大阪支店,D002,飲料,2025-01-31,168799,125,336
S002,大阪支店,D003,菓子,2025-01-31,151247,104,355
S002,大阪支店,D004,日用品,2025-01-31,198884,147,324
S002,大阪支店,D005,衣類,2025-01-31,132586,130,343
S002,大阪支店,D006,化粧品,2025-01-31,88814,125,246
S002,大阪支店,D007,文具,2025-01-31,117862,84,262
S002,大阪支店,D008,家電,2025-01-31,165379,97,348
S002,大阪支店,D009,玩具,2025-01-31,151036,99,308
S002,大阪支店,D010,雑貨,2025-01-31,181359,114,260
S003,名古屋支店,D001,食品,2025-01-31,153399,137,274
S003,名古屋支店,D002,飲料,2025-01-31,112266,109,267
S003,名古屋支店,D003,菓子,2025-01-31,80799,97,314
S003,名古屋支店,D004,日用品,2025-01-31,175755,87,357
S003,名古屋支店,D005,衣類,2025-01-31,207231,102,352
S003,名古屋支店,D006,化粧品,2025-01-31,86610,87,226
S003,名古屋支店,D007,文具,2025-01-31,163986,109,287
S003,名古屋支店,D008,家電,2025-01-31,163631,106,339
S003,名古屋支店,D009,玩具,2025-01-31,162880,133,269
S003,名古屋支店,D010,雑貨,2025-01-31,130094,112,271
S004,福岡支店,D001,食品,2025-01-31,135204,103,278
S004,福岡支店,D002,飲料,2025-01-31,108468,110,313
S004,福岡支店,D003,菓子,2025-01-31,120039,116,228
S004,福岡支店,D004,日用品,2025-01-31,104869,113,242
S004,福岡支店,D005,衣類,2025-01-31,110909,118,366
S004,福岡支店,D006,化粧品,2025-01-31,104975,81,215
S004,福岡支店,D007,文具,2025-01-31,161528,121,283
S004,福岡支店,D008,家電,2025-01-31,146917,118,320
S004,福岡支店,D009,玩具,2025-01-31,158822,140,329
S004,福岡支店,D010,雑貨,2025-01-31,138111,83,188
S005,札幌支店,D001,食品,2025-01-31,124419,74,213
S005,札幌支店,D002,飲料,2025-01-31,147622,84,353
S005,札幌支店,D003,菓子,2025-01-31,139413,88,250
S005,札幌支店,D004,日用品,2025-01-31,172914,125,286
S005,札幌支店,D005,衣類,2025-01-31,150561,119,334
S005,札幌支店,D006,化粧品,2025-01-31,121006,100,269
S005,札幌支店,D007,文具,2025-01-31,162593,129,316
S005,札幌支店,D008,家電,2025-01-31,193171,90,290
S005,札幌支店,D009,玩具,2025-01-31,219278,75,338
S005,札幌支店,D010,雑貨,2025-01-31,89426,79,270
S001,東京本店,D001,食品,2025-02-01,315347,145,379
S001,東京本店,D002,飲料,2025-02-01,509126,174,488
S001,東京本店,D003,菓子,2025-02-01,564408,157,579
S001,東京本店,D004,日用品,2025-02-01,300295,186,382
S001,東京本店,D005,衣類,2025-02-01,375069,208,431
S001,東京本店,D006,化粧品,2025-02-01,400891,168,462
S001,東京本店,D007,文具,2025-02-01,582092,124,643
S001,東京本店,D008,家電,2025-02-01,332058,164,410
S001,東京本店,D009,玩具,2025-02-01,368780,172,440
S001,東京本店,D010,雑貨,2025-02-01,425560,155,445
S002,大阪支店,D001,食品,2025-02-01,350307,126,430
S002,大阪支店,D002,飲料,2025-02-01,422603,150,431
S002,大阪支店,D003,菓子,2025-02-01,245847,134,352
S002,大阪支店,D004,日用品,2025-02-01,249170,103,307
S002,大阪支店,D005,衣類,2025-02-01,440951,189,491
S002,大阪支店,D006,化粧品,2025-02-01,357294,125,500
S002,大阪支店,D007,文具,2025-02-01,251914,146,443
S002,大阪支店,D008,家電,2025-02-01,156753,185,568
S002,大阪支店,D009,玩具,2025-02-01,496024,174,580
S002,大阪支店,D010,雑貨,2025-02-01,367141,139,483
S003,名古屋支店,D001,食品,2025-02-01,326462,162,315
S003,名古屋支店,D002,飲料,2025-02-01,378068,152,497
S003,名古屋支店,D003,菓子,2025-02-01,380615,139,540
S003,名古屋支店,D004,日用品,2025-02-01,298415,169,394
S003,名古屋支店,D005,衣類,2025-02-01,310928,182,399
S003,名古屋支店,D006,化粧品,2025-02-01,415758,134,461
S003,名古屋支店,D007,文具,2025-02-01,345067,190,478
S003,名古屋支店,D008,家電,2025-02-01,451741,117,491
S003,名古屋支店,D009,玩具,2025-02-01,244545,179,355
S003,名古屋支店,D010,雑貨,2025-02-01,306255,163,482
S004,福岡支店,D001,食品,2025-02-01,308772,202,452
S004,福岡支店,D002,飲料,2025-02-01,282748,132,405
S004,福岡支店,D003,菓子,2025-02-01,428632,158,468
S004,福岡支店,D004,日用品,2025-02-01,302668,179,495
S004,福岡支店,D005,衣類,2025-02-01,274369,131,372
S004,福岡支店,D006,化粧品,2025-02-01,372267,91,518
S004,福岡支店,D007,文具,2025-02-01,343365,116,469
S004,福岡支店,D008,家電,2025-02-01,227187,132,298
S004,福岡支店,D009,玩具,2025-02-01,263055,147,451
S004,福岡支店,D010,雑貨,2025-02-01,266147,104,367
S005,札幌支店,D001,食品,2025-02-01,294906,161,464
S005,札幌支店,D002,飲料,2025-02-01,335683,144,359
S005,札幌支店,D003,菓子,2025-02-01,379865,112,468
S005,札幌支店,D004,日用品,2025-02-01,191682,123,285
S005,札幌支店,D005,衣類,2025-02-01,223796,159,408
S005,札幌支店,D006,化粧品,2025-02-01,285054,154,363
S005,札幌支店,D007,文具,2025-02-01,457198,165,628
S005,札幌支店,D008,家電,2025-02-01,332620,142,403
S005,札幌支店,D009,玩具,2025-02-01,278970,141,471
S005,札幌支店,D010,雑貨,2025-02-01,226776,132,417
S001,東京本店,D001,食品,2025-02-02,389608,127,460
S001,東京本店,D002,飲料,2025-02-02,396057,158,461
S001,東京本店,D003,菓子,2025-02-02,428786,108,374
S001,東京本店,D004,日用品,2025-02-02,289576,144,401
S001,東京本店,D005,衣類,2025-02-02,339740,172,453
S001,東京本店,D006,化粧品,2025-02-02,205333,167,379
S001,東京本店,D007,文具,2025-02-02,438830,78,404
S001,東京本店,D008,家電,2025-02-02,514322,143,504
S001,東京本店,D009,玩具,2025-02-02,390683,141,459
S001,東京本店,D010,雑貨,2025-02-02,295068,178,494
S002,大阪支店,D001,食品,2025-02-02,421553,150,483
S002,大阪支店,D002,飲料,2025-02-02,361822,123,463
S002,大阪支店,D003,菓子,2025-02-02,274587,153,365
S002,大阪支店,D004,日用品,2025-02-02,295500,126,355
S002,大阪支店,D005,衣類,2025-02-02,301405,152,434
S002,大阪支店,D006,化粧品,2025-02-02,236140,107,367
S002,大阪支店,D007,文具,2025-02-02,243067,115,466
S002,大阪支店,D008,家電,2025-02-02,338020,154,532
S002,大阪支店,D009,玩具,2025-02-02,259996,162,323
S002,大阪支店,D010,雑貨,2025-02-02,426026,155,561
S003,名古屋支店,D001,食品,2025-02-02,184547,162,468
S003,名古屋支店,D002,飲料,2025-02-02,470934,166,519
S003,名古屋支店,D003,菓子,2025-02-02,300671,147,401
S003,名古屋支店,D004,日用品,2025-02-02,326268,120,394
S003,名古屋支店,D005,衣類,2025-02-02,246866,195,402
S003,名古屋支店,D006,化粧品,2025-02-02,330553,157,366
S003,名古屋支店,D007,文具,2025-02-02,379171,132,445
S003,名古屋支店,D008,家電,2025-02-02,292125,122,491
S003,名古屋支店,D009,玩具,2025-02-02,266981,156,371
S003,名古屋支店,D010,雑貨,2025-02-02,386766,159,407
S004,福岡支店,D001,食品,2025-02-02,190568,114,312
S004,福岡支店,D002,飲料,2025-02-02,337120,183,507
S004,福岡支店,D003,菓子,2025-02-02,308716,106,454
S004,福岡支店,D004,日用品,2025-02-02,467394,85,469
S004,福岡支店,D005,衣類,2025-02-02,270870,229,341
S004,福岡支店,D006,化粧品,2025-02-02,292778,106,409
S004,福岡支店,D007,文具,2025-02-02,350959,129,450
S004,福岡支店,D008,家電,2025-02-02,478455,140,533
S004,福岡支店,D009,玩具,2025-02-02,279786,140,394
S004,福岡支店,D010,雑貨,2025-02-02,384988,153,462
S005,札幌支店,D001,食品,2025-02-02,284963,127,440
S005,札幌支店,D002,飲料,2025-02-02,388319,210,454
S005,札幌支店,D003,菓子,2025-02-02,236393,151,331
S005,札幌支店,D004,日用品,2025-02-02,264780,134,430
S005,札幌支店,D005,衣類,2025-02-02,333828,184,509
S005,札幌支店,D006,化粧品,2025-02-02,273448,135,369
S005,札幌支店,D007,文具,2025-02-02,339426,150,553
S005,札幌支店,D008,家電,2025-02-02,405503,128,532
S005,札幌支店,D009,玩具,2025-02-02,352039,128,392
S005,札幌支店,D010,雑貨,2025-02-02,366460,180,483
S001,東京本店,D001,食品,2025-02-03,153010,100,274
S001,東京本店,D002,飲料,2025-02-03,169236,104,335
S001,東京本店,D003,菓子,2025-02-03,79882,74,351
S001,東京本店,D004,日用品,2025-02-03,219840,84,415
S001,東京本店,D005,衣類,2025-02-03,152734,96,314
S001,東京本店,D006,化粧品,2025-02-03,140942,100,245
S001,東京本店,D007,文具,2025-02-03,142858,67,306
S001,東京本店,D008,家電,2025-02-03,131113,122,249
S001,東京本店,D009,玩具,2025-02-03,157079,101,387
S001,東京本店,D010,雑貨,2025-02-03,188759,113,358
S002,大阪支店,D001,食品,2025-02-03,120397,108,258
S002,大阪支店,D002,飲料,2025-02-03,139720,87,233
S002,大阪支店,D003,菓子,2025-02-03,183174,140,285
S002,大阪支店,D004,日用品,2025-02-03,144455,108,206
S002,大阪支店,D005,衣類,2025-02-03,176861,102,321
S002,大阪支店,D006,化粧品,2025-02-03,155197,128,291
S002,大阪支店,D007,文具,2025-02-03,199105,101,316
S002,大阪支店,D008,家電,2025-02-03,111965,113,301
S002,大阪支店,D009,玩具,2025-02-03,180706,102,322
S002,大阪支店,D010,雑貨,2025-02-03,131827,61,379
S003,名古屋支店,D001,食品,2025-02-03,212316,122,351
S003,名古屋支店,D002,飲料,2025-02-03,130232,117,282
S003,名古屋支店,D003,菓子,2025-02-03,101613,80,227
S003,名古屋支店,D004,日用品,2025-02-03,154051,101,283
S003,名古屋支店,D005,衣類,2025-02-03,169280,140,338
S003,名古屋支店,D006,化粧品,2025-02-03,142133,60,258
S003,名古屋支店,D007,文具,2025-02-03,118435,104,256
S003,名古屋支店,D008,家電,2025-02-03,198399,105,286
S003,名古屋支店,D009,玩具,2025-02-03,153502,119,322
S003,名古屋支店,D010,雑貨,2025-02-03,170444,100,261
S004,福岡支店,D001,食品,2025-02-03,129444,114,332
S004,福岡支店,D002,飲料,2025-02-03,176256,63,263
S004,福岡支店,D003,菓子,2025-02-03,94066,115,280
S004,福岡支店,D004,日用品,2025-02-03,110165,91,251
S004,福岡支店,D005,衣類,2025-02-03,220282,122,379
S004,福岡支店,D006,化粧品,2025-02-03,297319,77,397
S004,福岡支店,D007,文具,2025-02-03,163159,105,309
S004,福岡支店,D008,家電,2025-02-03,204496,94,332
S004,福岡支店,D009,玩具,2025-02-03,144772,108,289
S004,福岡支店,D010,雑貨,2025-02-03,133483,92,322
S005,札幌支店,D001,食品,2025-02-03,127766,99,303
S005,札幌支店,D002,飲料,2025-02-03,128218,88,310
S005,札幌支店,D003,菓子,2025-02-03,80210,97,249
S005,札幌支店,D004,日用品,2025-02-03,127368,73,263
S005,札幌支店,D005,衣類,2025-02-03,112815,92,261
S005,札幌支店,D006,化粧品,2025-02-03,146726,84,288
S005,札幌支店,D007,文具,2025-02-03,189727,142,320
S005,札幌支店,D008,家電,2025-02-03,67949,83,223
S005,札幌支店,D009,玩具,2025-02-03,159533,101,328
S005,札幌支店,D010,雑貨,2025-02-03,210176,85,393
S001,東京本店,D001,食品,2025-02-04,227203,124,352
S001,東京本店,D002,飲料,2025-02-04,125177,92,302
S001,東京本店,D003,菓子,2025-02-04,127442,116,312
S001,東京本店,D004,日用品,2025-02-04,140586,108,267
S001,東京本店,D005,衣類,2025-02-04,200688,113,327
S001,東京本店,D006,化粧品,2025-02-04,166737,93,303
S001,東京本店,D007,文具,2025-02-04,154976,120,268
S001,東京本店,D008,家電,2025-02-04,150149,112,344
S001,東京本店,D009,玩具,2025-02-04,140987,96,279
S001,東京本店,D010,雑貨,2025-02-04,183261,102,337
S002,大阪支店,D001,食品,2025-02-04,80225,117,180
S002,大阪支店,D002,飲料,2025-02-04,163296,100,324
S002,大阪支店,D003,菓子,2025-02-04,148208,87,275
S002,大阪支店,D004,日用品,2025-02-04,150018,87,286
S002,大阪支店,D005,衣類,2025-02-04,181089,132,322
S002,大阪支店,D006,化粧品,2025-02-04,180567,87,292
S002,大阪支店,D007,文具,2025-02-04,211484,83,334
S002,大阪支店,D008,家電,2025-02-04,113685,114,207
S002,大阪支店,D009,玩具,2025-02-04,117190,97,343
S002,大阪支店,D010,雑貨,2025-02-04,186193,77,348
S003,名古屋支店,D001,食品,2025-02-04,171024,73,349
S003,名古屋支店,D002,飲料,2025-02-04,63174,82,255
S003,名古屋支店,D003,菓子,2025-02-04,165930,111,312
S003,名古屋支店,D004,日用品,2025-02-04,141316,114,358
S003,名古屋支店,D005,衣類,2025-02-04,221117,105,310
S003,名古屋支店,D006,化粧品,2025-02-04,115542,107,248
S003,名古屋支店,D007,文具,2025-02-04,175002,87,314
S003,名古屋支店,D008,家電,2025-02-04,181845,128,342
S003,名古屋支店,D009,玩具,2025-02-04,158266,75,283
S003,名古屋支店,D010,雑貨,2025-02-04,144213,56,288
S004,福岡支店,D001,食品,2025-02-04,227846,75,395
S004,福岡支店,D002,飲料,2025-02-04,157159,82,321
S004,福岡支店,D003,菓子,2025-02-04,120218,86,250
S004,福岡支店,D004,日用品,2025-02-04,208777,99,323
S004,福岡支店,D005,衣類,2025-02-04,117319,99,248
S004,福岡支店,D006,化粧品,2025-02-04,193935,103,337
S004,福岡支店,D007,文具,2025-02-04,115144,106,286
S004,福岡支店,D008,家電,2025-02-04,124154,104,301
S004,福岡支店,D009,玩具,2025-02-04,130543,100,283
S004,福岡支店,D010,雑貨,2025-02-04,128936,71,239
S005,札幌支店,D001,食品,2025-02-04,169992,88,307
S005,札幌支店,D002,飲料,2025-02-04,160980,101,308
S005,札幌支店,D003,菓子,2025-02-04,171743,84,277
S005,札幌支店,D004,日用品,2025-02-04,180555,117,343
S005,札幌支店,D005,衣類,2025-02-04,88137,117,237
S005,札幌支店,D006,化粧品,2025-02-04,163566,81,271
S005,札幌支店,D007,文具,2025-02-04,134075,72,229
S005,札幌支店,D008,家電,2025-02-04,137922,76,241
S005,札幌支店,D009,玩具,2025-02-04,199399,110,376
S005,札幌支店,D010,雑貨,2025-02-04,187444,75,392
S001,東京本店,D001,食品,2025-02-05,140336,128,320
S001,東京本店,D002,飲料,2025-02-05,134209,110,256
S001,東京本店,D003,菓子,2025-02-05,143876,101,247
S001,東京本店,D004,日用品,2025-02-05,135977,93,261
S001,東京本店,D005,衣類,2025-02-05,126698,98,277
S001,東京本店,D006,化粧品,2025-02-05,166989,121,333
S001,東京本店,D007,文具,2025-02-05,157144,98,337
S001,東京本店,D008,家電,2025-02-05,184582,86,399
S001,東京本店,D009,玩具,2025-02-05,127205,79,288
S001,東京本店,D010,雑貨,2025-02-05,148624,122,329
S002,大阪支店,D001,食品,2025-02-05,138386,102,311
S002,大阪支店,D002,飲料,2025-02-05,146523,109,265
S002,大阪支店,D003,菓子,2025-02-05,157045,87,265
S002,大阪支店,D004,日用品,2025-02-05,149386,72,287
S002,大阪支店,D005,衣類,2025-02-05,145750,115,240
S002,大阪支店,D006,化粧品,2025-02-05,222184,113,319
S002,大阪支店,D007,文具,2025-02-05,117362,112,320
S002,大阪支店,D008,家電,2025-02-05,135727,106,314
S002,大阪支店,D009,玩具,2025-02-05,109981,113,259
S002,大阪支店,D010,雑貨,2025-02-05,151716,84,258
S003,名古屋支店,D001,食品,2025-02-05,101090,111,285
S003,名古屋支店,D002,飲料,2025-02-05,90984,82,277
S003,名古屋支店,D003,菓子,2025-02-05,162505,115,260
S003,名古屋支店,D004,日用品,2025-02-05,141486,92,305
S003,名古屋支店,D005,衣類,2025-02-05,147102,91,308
S003,名古屋支店,D006,化粧品,2025-02-05,137499,100,338
S003,名古屋支店,D007,文具,2025-02-05,188294,107,384
S003,名古屋支店,D008,家電,2025-02-05,144739,113,225
S003,名古屋支店,D009,玩具,2025-02-05,139555,108,329
S003,名古屋支店,D010,雑貨,2025-02-05,136754,70,264
S004,福岡支店,D001,食品,2025-02-05,160269,98,277
S004,福岡支店,D002,飲料,2025-02-05,174767,111,385
S004,福岡支店,D003,菓子,2025-02-05,133370,52,329
S004,福岡支店,D004,日用品,2025-02-05,100824,87,247
S004,福岡支店,D005,衣類,2025-02-05,143635,84,290
S004,福岡支店,D006,化粧品,2025-02-05,132094,108,282
S004,福岡支店,D007,文具,2025-02-05,129577,122,243
S004,福岡支店,D008,家電,2025-02-05,154311,99,336
S004,福岡支店,D009,玩具,2025-02-05,142326,92,351
S004,福岡支店,D010,雑貨,2025-02-05,163381,45,322
S005,札幌支店,D001,食品,2025-02-05,156184,70,367
S005,札幌支店,D002,飲料,2025-02-05,120013,116,269
S005,札幌支店,D003,菓子,2025-02-05,156742,79,273
S005,札幌支店,D004,日用品,2025-02-05,125492,99,248
S005,札幌支店,D005,衣類,2025-02-05,117036,117,293
S005,札幌支店,D006,化粧品,2025-02-05,127928,126,190
S005,札幌支店,D007,文具,2025-02-05,84742,119,354
S005,札幌支店,D008,家電,2025-02-05,215476,97,326
S005,札幌支店,D009,玩具,2025-02-05,119440,119,297
S005,札幌支店,D010,雑貨,2025-02-05,181782,70,345
S001,東京本店,D001,食品,2025-02-06,150588,95,219
S001,東京本店,D002,飲料,2025-02-06,153131,111,293
S001,東京本店,D003,菓子,2025-02-06,161693,106,303
